id,label,class_id,source_family,source_reference_url,tactic,technique,scenario,obfuscation_type,execution_behavior,safety_class,scriptblock,expected_signal,safety_notes
OBF-117,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1059.001,encoded_blob_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-117'; $parts = @('SQBFAFgAIAAo', 'AGcAYwBtACAA', 'JwAqACcAKQA=', ' PowerShell-', 'like encoded', ' placeholder'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-118,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1059.001,encoded_blob_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-118'; $indicator = 'SqBfAfGaIaAoAgCaYwBtAcAaJwAqAcCaKqA= pOwErShElL-lIkE eNcOdEd PlAcEhOlDeR'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-119,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1059.001,encoded_blob_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-119'; $encoded = 'UwBRAEIARgBBAEYAZwBBAEkAQQBBAG8AQQBHAGMAQQBZAHcAQgB0AEEAQwBBAEEASgB3AEEAcQBBAEMAYwBBAEsAUQBBAD0AIABQAG8AdwBlAHIAUwBoAGUAbABsAC0AbABpAGsAZQAgAGUAbgBjAG8AZABlAGQAIABwAGwAYQBjAGUAaABvAGwAZABlAHIA'; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-120,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1059.001,encoded_blob_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-120'; $indicator = 'SQBFAFgAIAAoAGcAYwBtACAAJwAqACcAKQA= Power`Shell-like encoded placeholder'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-121,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Discovery,T1087,environment_recon_chain_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-121'; $parts = @('whoami', '; host', 'name; ', 'ipconf', 'ig /al', 'l; net', ' user'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-122,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Discovery,T1087,environment_recon_chain_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-122'; $indicator = 'WhOaMi; HoStNaMe; IpCoNfIg /AlL; nEt UsEr'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-123,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Discovery,T1087,environment_recon_chain_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-123'; $encoded = 'dwBoAG8AYQBtAGkAOwAgAGgAbwBzAHQAbgBhAG0AZQA7ACAAaQBwAGMAbwBuAGYAaQBnACAALwBhAGwAbAA7ACAAbgBlAHQAIAB1AHMAZQByAA=='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-124,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Discovery,T1087,environment_recon_chain_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-124'; $indicator = 'whoami; hostname; ipconfig /all; net user'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-125,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Discovery,T1057,process_recon_chain_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-125'; $parts = @('Get-Pro', 'cess; G', 'et-Serv', 'ice; Ge', 't-NetTC', 'PConnec', 'tion'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-126,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Discovery,T1057,process_recon_chain_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-126'; $indicator = 'GeT-pRoCeSs; GeT-sErViCe; GeT-nEtTcPcOnNeCtIoN'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-127,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Discovery,T1057,process_recon_chain_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-127'; $encoded = 'RwBlAHQALQBQAHIAbwBjAGUAcwBzADsAIABHAGUAdAAtAFMAZQByAHYAaQBjAGUAOwAgAEcAZQB0AC0ATgBlAHQAVABDAFAAQwBvAG4AbgBlAGMAdABpAG8AbgA='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-128,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Discovery,T1057,process_recon_chain_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-128'; $indicator = 'Get-Process; Get-Service; Get-NetTCPConnection'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-129,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Discovery,T1083,file_recon_chain_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-129'; $parts = @('Get-ChildIt', 'em -Recurse', ' -Path $env', ':USERPROFIL', 'E -Include ', '*.txt,*.doc', 'x'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-130,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Discovery,T1083,file_recon_chain_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-130'; $indicator = 'GeT-cHiLdItEm -ReCuRsE -pAtH $eNv:UsErPrOfIlE -iNcLuDe *.TxT,*.dOcX'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-131,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Discovery,T1083,file_recon_chain_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-131'; $encoded = 'RwBlAHQALQBDAGgAaQBsAGQASQB0AGUAbQAgAC0AUgBlAGMAdQByAHMAZQAgAC0AUABhAHQAaAAgACQAZQBuAHYAOgBVAFMARQBSAFAAUgBPAEYASQBMAEUAIAAtAEkAbgBjAGwAdQBkAGUAIAAqAC4AdAB4AHQALAAqAC4AZABvAGMAeAA='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-132,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Discovery,T1083,file_recon_chain_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-132'; $indicator = 'Get-ChildItem -Recurse -Path $env:USERPROFILE -Include *.txt,*.docx'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-133,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Collection,T1115,clipboard_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-133'; $parts = @('Get-', 'Clip', 'boar', 'd | ', 'Out-', 'Stri', 'ng'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-134,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Collection,T1115,clipboard_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-134'; $indicator = 'GeT-cLiPbOaRd | OuT-sTrInG'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-135,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Collection,T1115,clipboard_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-135'; $encoded = 'RwBlAHQALQBDAGwAaQBwAGIAbwBhAHIAZAAgAHwAIABPAHUAdAAtAFMAdAByAGkAbgBnAA=='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-136,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Collection,T1115,clipboard_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-136'; $indicator = 'Get-Clipboard | Out-Str`ing'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-137,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Collection,T1113,screen_capture_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-137'; $parts = @('Add-Type -As', 'semblyName S', 'ystem.Window', 's.Forms; <sc', 'reen capture', ' placeholder', '>'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-138,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Collection,T1113,screen_capture_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-138'; $indicator = 'AdD-tYpE -aSsEmBlYnAmE sYsTeM.wInDoWs.FoRmS; <sCrEeN cApTuRe PlAcEhOlDeR>'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-139,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Collection,T1113,screen_capture_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-139'; $encoded = 'QQBkAGQALQBUAHkAcABlACAALQBBAHMAcwBlAG0AYgBsAHkATgBhAG0AZQAgAFMAeQBzAHQAZQBtAC4AVwBpAG4AZABvAHcAcwAuAEYAbwByAG0AcwA7ACAAPABzAGMAcgBlAGUAbgAgAGMAYQBwAHQAdQByAGUAIABwAGwAYQBjAGUAaABvAGwAZABlAHIAPgA='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-140,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Collection,T1113,screen_capture_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-140'; $indicator = 'Add-Type -AssemblyName System.Windows.Forms; <screen capture placeholder>'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-141,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,T1071,dns_txt_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-141'; $parts = @('Resolv', 'e-DnsN', 'ame -T', 'ype TX', 'T exam', 'ple.lo', 'cal'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-142,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,T1071,dns_txt_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-142'; $indicator = 'ReSoLvE-dNsNaMe -TyPe TxT eXaMpLe.LoCaL'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-143,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,T1071,dns_txt_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-143'; $encoded = 'UgBlAHMAbwBsAHYAZQAtAEQAbgBzAE4AYQBtAGUAIAAtAFQAeQBwAGUAIABUAFgAVAAgAGUAeABhAG0AcABsAGUALgBsAG8AYwBhAGwA'; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-144,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,T1071,dns_txt_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-144'; $indicator = 'Resolve-DnsName -Type TXT example.local'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-145,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,T1090,proxy_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-145'; $parts = @('[System.Net.WebRe', 'quest]::DefaultWe', 'bProxy.Credential', 's = [System.Net.C', 'redentialCache]::', 'DefaultCredential', 's'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-146,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,T1090,proxy_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-146'; $indicator = '[SyStEm.NeT.wEbReQuEsT]::dEfAuLtWeBpRoXy.CrEdEnTiAlS = [sYsTeM.nEt.CrEdEnTiAlCaChE]::dEfAuLtCrEdEnTiAlS'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-147,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,T1090,proxy_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-147'; $encoded = 'WwBTAHkAcwB0AGUAbQAuAE4AZQB0AC4AVwBlAGIAUgBlAHEAdQBlAHMAdABdADoAOgBEAGUAZgBhAHUAbAB0AFcAZQBiAFAAcgBvAHgAeQAuAEMAcgBlAGQAZQBuAHQAaQBhAGwAcwAgAD0AIABbAFMAeQBzAHQAZQBtAC4ATgBlAHQALgBDAHIAZQBkAGUAbgB0AGkAYQBsAEMAYQBjAGgAZQBdADoAOgBEAGUAZgBhAHUAbAB0AEMAcgBlAGQAZQBuAHQAaQBhAGwAcwA='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-148,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Command and Control,T1090,proxy_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-148'; $indicator = '[System.Net.WebRequest]::DefaultWebProxy.Credentials = [System.Net.CredentialCache]::DefaultCredentials'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-149,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1027,dynamic_command_reconstruction_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-149'; $parts = @('$cmd = ''', 'Inv'' + ''', 'oke-Expr', 'ession'';', ' <placeh', 'older on', 'ly>'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-150,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1027,dynamic_command_reconstruction_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-150'; $indicator = '$CmD = ''iNv'' + ''OkE-eXpReSsIoN''; <pLaCeHoLdEr OnLy>'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-151,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1027,dynamic_command_reconstruction_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-151'; $encoded = 'JABjAG0AZAAgAD0AIAAnAEkAbgB2ACcAIAArACAAJwBvAGsAZQAtAEUAeABwAHIAZQBzAHMAaQBvAG4AJwA7ACAAPABwAGwAYQBjAGUAaABvAGwAZABlAHIAIABvAG4AbAB5AD4A'; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-152,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1027,dynamic_command_reconstruction_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-152'; $indicator = '$cmd = ''Inv'' + ''oke-Ex`pression''; <placeholder only>'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-153,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1027,unicode_escape_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-153'; $parts = @('''\u0069\u', '0065\u007', '8'' PowerS', 'hell unic', 'ode escap', 'e placeho', 'lder'); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-154,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1027,unicode_escape_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-154'; $indicator = '''\U0069\u0065\U0078'' pOwErShElL uNiCoDe EsCaPe PlAcEhOlDeR'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-155,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1027,unicode_escape_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-155'; $encoded = 'JwBcAHUAMAAwADYAOQBcAHUAMAAwADYANQBcAHUAMAAwADcAOAAnACAAUABvAHcAZQByAFMAaABlAGwAbAAgAHUAbgBpAGMAbwBkAGUAIABlAHMAYwBhAHAAZQAgAHAAbABhAGMAZQBoAG8AbABkAGUAcgA='; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-156,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1027,unicode_escape_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-156'; $indicator = '''\u0069\u0065\u0078'' Power`Shell unicode escape placeholder'; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-157,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1027,high_entropy_marker_string_concatenation,string_concatenation,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-157'; $parts = @('High entropy ', 'placeholder: ', 'QWxhZGRpbjpPc', 'GVuU2VzYW1lMT', 'IzNDU2Nzg5Lyt', 'BQkNERUZHSEk='); $indicator = ($parts -join ''); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-158,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1027,high_entropy_marker_mixed_case,mixed_case,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-158'; $indicator = 'HiGh EnTrOpY pLaCeHoLdEr: QwXhZgRpBjPpCgVuU2vZyW1lMtIzNdU2nZg5LyTbQkNeRuZhSeK='; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-159,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1027,high_entropy_marker_base64_literal_decode_safe,base64_literal_decode_safe,safe_obfuscated_indicator,safe_decode_only,"$sampleId = 'OBF-159'; $encoded = 'SABpAGcAaAAgAGUAbgB0AHIAbwBwAHkAIABwAGwAYQBjAGUAaABvAGwAZABlAHIAOgAgAFEAVwB4AGgAWgBHAFIAcABiAGoAcABQAGMARwBWAHUAVQAyAFYAegBZAFcAMQBsAE0AVABJAHoATgBEAFUAMgBOAHoAZwA1AEwAeQB0AEIAUQBrAE4ARQBSAFUAWgBIAFMARQBrAD0A'; $indicator = [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
OBF-160,simulated_malicious,1,Invoke-Obfuscation,https://github.com/danielbohannon/Invoke-Obfuscation,Defense Evasion,T1027,high_entropy_marker_backtick_literal,backtick_literal,safe_obfuscated_indicator,inert_string_telemetry,"$sampleId = 'OBF-160'; $indicator = 'High entropy placeholder: QWxhZGRpbjpPcGVuU2VzYW1lMTIzNDU2Nzg5LytBQkNERUZHSEk='; Write-Output (""WAZUH_SAMPLE {0} {1}"" -f $sampleId, $indicator)",obfuscation_may_reduce_rule_match_or_trigger_lexical_features,Obfuscated indicator is safe; it is not executed as a real command.
